fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;label
-0.4397149620490746;-0.7147904335815806;0.09595946030478442;-0.5577709498775301;-0.15683088976092166;1.2742979028669272;0.613828792695097;0.1785768765940132;0.9257753859777793;-0.3968163290606607;-0.8991578502466939;0
-0.5529870153421644;-0.13750560322612532;1.0487574149036734;-0.45552870335564905;0.2334943307950359;0.5004459901029038;0.8338767516478727;0.1255673641453362;0.3231871891239003;-0.538630136724183;-1.2793400744825856;0
1.4292739172869138;-0.7725189166171261;1.0487574149036734;-0.6600131963994109;1.7947952130188674;-0.9505263463296398;-1.0208131880969507;0.7616815135295188;-0.07853827544535132;0.7376941322475169;-0.6140211820697747;0
1.259365837347278;2.8643755146222425;0.8370245361039204;0.46465151534127924;-0.25441219489991124;0.9841034355804184;1.3054080922609634;0.8677005384268729;-1.5515316455326045;-0.538630136724183;-0.32888451389285733;0
2.73190253015745;-0.36841953536830735;1.313423513403365;-0.251044210311887;-0.4983654577473851;-0.37013741175662235;-0.36066931123862367;2.033909812297884;-1.417623157342854;-0.6095370405559434;-1.374385630541558;0
-0.043262775523258405;-1.5229891960792181;0.5194252179042906;-1.0689821824869348;-0.25441219489991124;-0.757063368138634;-0.7378943837290962;0.3376054139400441;-0.34635525182485244;0.38315961308871116;-0.8041122941877213;0
0.18328133106292116;-0.36841953536830735;0.20182589970466105;0.055682529253755594;2.1851204335748258;0.7906404573894126;0.5509579472800183;0.36941112140928567;-1.417623157342854;0.6667872284157558;-0.8041122941877213;0
-0.6662590686352547;0.9881998159670122;-0.7509720548942278;-0.45552870335564905;-0.25441219489991124;-0.37013741175662235;-0.8322006518517143;-0.6907791275643718;-0.1454925195402251;-0.7513508482194657;-0.32888451389285733;0
0.40982543764910173;-1.3498037469725817;0.3076923391045377;-0.4044075800947088;-0.8886906783033427;-0.27340592266111946;-0.6121526928989387;-0.8498076649104027;-0.34635525182485244;1.3758562667333665;1.1918443830507073;1
-0.6662590686352547;-0.8879758826882173;0.2547591194045994;-0.45552870335564905;-0.9374813308728375;-0.07994294447011363;-0.5807172701913993;-1.093651422174352;-0.5472179841094768;0.5958803245839946;0.8116621588148175;1
-0.21317085546289408;-1.5807176791147637;0.8370245361039204;-0.7622554429212919;-0.6935280680253636;0.5971774791984068;0.11086202937446701;-1.1466609346230292;0.45709567731365086;-0.32590942522889954;1.381935495168654;0
0.5230974909421925;-0.9457043657237628;0.6252916573041674;-0.9667399359650537;-0.05924958462193211;2.435075772012962;0.2680391429121639;-0.1288782956083604;1.0596838741675298;0.5958803245839946;0.43147993457892586;0
-0.4963509886956195;-0.5993334675104897;0.20182589970466105;-0.8644976894431727;-0.05924958462193211;-0.07994294447011363;-0.14062135228584802;0.5496434637348109;-0.011584031350474555;-0.04228180990185495;-1.374385630541558;0
1.5991819972265484;-0.7147904335815806;1.2075570740034882;-0.45552870335564905;0.867772814198468;0.30698301191189803;0.11086202937446701;0.5655463174694022;-1.417623157342854;-0.46772323289242185;-0.043747845715938205;0
-0.7228950952818001;0.3820507440937843;-1.4391039109934254;-0.353286456833768;0.47744759364250977;-0.6603318790431311;-1.0208131880969507;-0.9982342997667454;0.7249126536931519;-0.6804439443877045;1.0017532709327623;1
-0.6662590686352547;-0.8879758826882173;0.2547591194045994;-0.45552870335564905;-0.9374813308728375;-0.07994294447011363;-0.5807172701913993;-1.093651422174352;-0.5472179841094768;0.5958803245839946;0.8116621588148175;1
-0.5529870153421644;1.5077561632869225;-0.4333727366945982;2.816223185344541;0.6238195513509941;0.30698301191189803;1.619762319336357;0.19447973032860452;-1.015897692773602;-0.893164655882988;-0.8357941462073755;0
-1.7989796015661565;-1.176618297865945;-0.11577341849496857;-0.6600131963994109;1.0629354244764464;-0.27340592266111946;0.11086202937446701;-0.5635562976875235;0.45709567731365086;-0.6804439443877045;-1.1842945184236129;0
-0.4397149620490746;-0.07977712019057974;-0.6451056154943513;0.3624092688193982;1.4044699924629098;1.6612238592489388;0.8338767516478727;-0.6695753225848774;-0.9489434486787284;-0.11318871373361611;-0.23383895783388484;0
-0.269806882109439;-1.1188898148303992;-0.22163985789484505;-0.7622554429212919;-0.20562154233041643;0.21025152281639511;-0.04631508416322988;-0.2720039792198;-0.1454925195402251;0.0286250939299062;-1.0892489623646389;0
1.9956341837523646;0.9881998159670122;1.3663567331033033;0.9758627479506838;2.2827017387138153;-0.853794857234137;-0.8007652291441749;1.2917766380163476;-0.9489434486787284;1.3758562667333665;1.6670721633455714;1
1.7124540505196393;0.5841004347181938;2.0544885892025007;3.8386456505633504;0.33107563593402545;-0.9505263463296398;-0.7064589610215568;1.0797385882216397;-1.35066891324798;2.439459824209783;2.712573279994274;0
-0.6662590686352547;-0.6281977090282624;0.4664919982043524;-0.45552870335564905;-0.010458932052437331;-0.27340592266111946;-0.04631508416322988;0.23158638904269016;1.1266381182624037;-0.04228180990185495;-1.1842945184236129;0
1.2027298107007331;-0.5416049844749441;0.413558778504414;0.8736205014288029;0.5262382462120045;0.7906404573894126;0.7395704835252546;0.6450605861424177;-0.6811264722992273;0.31225270925695003;0.05129771034303427;0
-0.7228950952818001;0.7284216423070577;-0.4863059563945365;-0.6600131963994109;-0.5471561103168792;-0.27340592266111946;-0.20349219770092677;0.1255673641453362;0.8588211418829026;-0.32590942522889954;-1.2793400744825856;0
0.23991735770946704;-0.6570619505460352;1.9486221498026242;-0.251044210311887;0.5750288987814993;-0.6603318790431311;-0.14062135228584802;0.9737195633242857;1.5283635828316553;0.09953199776166735;0.05129771034303427;0
-1.0627112551610705;-0.7147904335815806;-0.9097717139940427;-0.45552870335564905;-0.25441219489991124;1.3710293919624301;0.016555761251848877;-0.648371517605442;0.3231871891239003;-1.1767922712100327;-0.9942034063056664;0
-1.0060752285145256;1.0170640574847851;-1.0156381533939192;0.15792477577563663;1.2093073821849307;-0.17667443356561655;-0.6121526928989387;-0.059965929425033246;0.8588211418829026;-0.46772323289242185;-0.23383895783388484;0
-1.0060752285145256;0.3243222610582387;-1.4391039109934254;-0.251044210311887;0.9165634667679627;3.3056591738724883;0.5195225245724789;-0.7013810300541189;1.8631348033060302;0.24134580542518966;0.90670771487379;0
-0.269806882109439;-1.2343467809014905;0.2547591194045994;-0.5577709498775301;-0.7423187205948584;-0.17667443356561655;-0.32923388853108426;-1.6555522541304224;0.6579584095982782;-0.6095370405559434;2.047254387581463;0
-0.0998988021698043;-1.0034328487593085;0.3076923391045377;-0.046559717268125425;-0.25441219489991124;-0.4668689008521253;0.016555761251848877;-0.40982871158633666;-0.27940100772997567;1.1631355552380838;0.5265254906378983;0
-0.779531121928345;-0.5416049844749441;0.14889268000472272;-0.45552870335564905;0.1847036782255418;-0.9505263463296398;-0.23492762040846615;-1.7509693765380292;0.122324456839276;-1.3186060788735545;1.381935495168654;0
-1.1193472818076153;-0.5993334675104897;-0.9627049336939809;-0.14880196379000646;-1.3278065514287953;1.7579553483444417;0.5509579472800183;0.2527901940221845;0.6579584095982782;0.24134580542518966;-0.043747845715938205;0
0.6930055708818271;0.4397792271293299;1.2075570740034882;-0.14880196379000646;-0.10804023719142689;1.1775664137714241;0.771005906232794;1.5568242002597914;1.2605466064521542;-0.538630136724183;-0.7090667381287489;0
-0.269806882109439;-1.1188898148303992;0.7311580967040436;-0.9667399359650537;-1.2302252462898058;-0.9505263463296398;-0.36066931123862367;-1.4859218142946442;-0.1454925195402251;0.45406651692047234;0.5265254906378983;0
1.825726103812729;-0.2818268108149893;0.6782248770041056;-1.0689821824869348;0.47744759364250977;-0.9505263463296398;-0.5807172701913993;0.14677116912483054;-1.6184858896274812;0.0286250939299062;-0.3922482179322044;0
0.8629136508214629;0.6129646762359666;-0.1687066381949069;-0.046559717268125425;-0.20562154233041643;-0.9505263463296398;-0.4235401566537024;0.3376054139400441;-1.4845774014377306;-0.538630136724183;-0.9942034063056664;0
-1.289255361747251;0.3820507440937843;-1.386170691293487;-0.353286456833768;-1.2302252462898058;-1.0472578354251427;-1.05224861080449;-1.083049519684605;1.3944550946419048;-0.6095370405559434;0.90670771487379;0
-0.21317085546289408;0.3243222610582387;-0.592172395794413;-0.45552870335564905;1.892376518157857;-1.2407208136161485;-1.2408611470497262;-1.1784666420922707;-0.6141722282043506;-0.46772323289242185;0.7166166027558433;0
1.2027298107007331;-0.07977712019057974;1.9486221498026242;-0.046559717268125425;1.2580980347544255;-0.9505263463296398;-0.9893777653894112;0.28459590149136715;-1.4845774014377306;0.09953199776166735;1.2868899391096815;1
-0.5529870153421644;1.2479779896269674;-1.0685713730938575;-0.7622554429212919;0.2334943307950359;-0.07994294447011363;0.047991183959388256;-0.924020982338574;-1.2837146691531034;-1.1767922712100327;-0.4239300699518298;0
0.9195496774680078;-1.0034328487593085;0.942890975503797;0.055682529253755594;0.5262382462120045;0.4037145010074009;1.3054080922609634;1.2811747355266003;-1.082851936868479;-1.531326790368838;-0.9942034063056664;0
0.6363695442352822;0.3820507440937843;0.8899577558038586;-0.14880196379000646;-0.4983654577473851;0.5004459901029038;0.6766996381101759;1.2917766380163476;0.9927296300726531;-0.11318871373361611;-0.8991578502466939;0
-0.6096230419887098;-0.91684012420599;1.1546238543035499;0.055682529253755594;0.33107563593402545;2.241612793821956;1.871245700996672;-0.08647068564937174;0.3231871891239003;0.9504148437428004;0.5265254906378983;0
-0.043262775523258405;-0.5993334675104897;0.572358437604229;0.055682529253755594;0.6238195513509941;0.7906404573894126;0.4252162564498608;0.6026529761834879;-0.011584031350474555;0.38315961308871116;0.3364343785199534;0
