fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;label
-0.5237586088687549;0.9907232373111404;-1.3796312124909442;-0.5499914457163226;-0.2520334555332482;-0.46432321485823763;-0.36975137506523437;0.5857171253900222;1.2765920270004951;-0.6230122577180627;-0.9842013578839007;0
-0.29649862478975375;2.020119770547464;-1.3796312124909442;0.17012433034885574;0.8291089124561394;0.9139626217315461;0.6856433018655467;0.0484906507286146;-0.7755999828261174;0.237373660693061;-0.6082977198077653;0
-0.29649862478975375;1.3338554150565818;-1.1717280999827797;-0.1384967165362209;0.534251903004488;-0.07052726154687088;0.2698817624685723;0.1559359456608842;-0.3784015293112913;0.022277181090279895;-0.6082977198077653;0
1.6352112398817582;-1.411202006906947;1.531012362623358;-0.5499914457163226;-0.30117629044185673;0.1263707151088125;0.46177170372871434;0.6931624203222918;-1.0403989518360035;-0.47961460464954275;-0.6082977198077653;1
-0.5237586088687549;0.9907232373111404;-1.3796312124909442;-0.5499914457163226;-0.2520334555332482;-0.46432321485823763;-0.36975137506523437;0.5857171253900222;1.2765920270004951;-0.6230122577180627;-0.9842013578839007;0
-0.5237586088687549;0.7619684521475134;-1.3796312124909442;-0.6528651280113479;-0.30117629044185673;-0.26742523820255426;-0.17786143380509237;0.5857171253900222;1.2765920270004951;-0.6230122577180627;-0.9842013578839007;0
-0.2396836287700031;0.418836274402072;-1.0677765437286977;-0.8586124926013987;-0.5960332998935074;-0.07052726154687088;0.429790046852024;-0.16639993913598422;-0.11360256030140518;-1.340000523060666;-0.9842013578839007;0
-0.5805736048885056;0.7047797558566065;-1.3796312124909442;-1.2701072217815006;-0.7926046395279416;-0.07052726154687088;-0.7855129144622087;-1.1334075935264702;0.4821951199708399;-1.268301696526406;-0.4203459007696984;1
-0.29649862478975375;0.30445888182025815;-1.275679656236862;-0.44711776342129705;-0.3994619602590739;-0.661221191513921;-0.8814578850922797;0.0484906507286146;0.28359589321342393;-0.5513134311838032;-0.8902254483648673;1
-0.46694361284900476;-0.15305068850699644;0.4914968000825356;3.770703210674746;-0.49774763007629097;0.1263707151088125;1.8050012925497085;0.5857171253900222;0.21739615096095385;1.0977595791041848;0.04953364682547054;0
-0.9214635810070075;0.30445888182025815;-0.9638249874746153;-0.6528651280113479;0.7799660775475308;-0.07052726154687088;0.6216799881121661;-0.4350131764666582;-0.2460020448063482;-0.7664099107865834;-1.1721531769219693;0
-0.46694361284900476;-0.15305068850699644;0.4914968000825356;3.770703210674746;-0.49774763007629097;0.1263707151088125;1.8050012925497085;0.5857171253900222;0.21739615096095385;1.0977595791041848;0.04953364682547054;0
-1.5464285372242619;0.5046193188384324;-1.3796312124909442;-0.8586124926013987;0.38682339827866236;0.02792172678097082;0.429790046852024;-1.2945755359249342;1.7399902227677972;-0.9098075638551042;-0.5143218102887318;0
0.32846633142750054;0.5332136669838858;-0.4440672062042043;1.4046085178891607;4.662250035327602;3.572085306583272;3.180212538247393;1.0154983051191602;-1.0403989518360035;1.671350191378267;-1.1721531769219693;0
0.32846633142750054;0.5332136669838858;-0.39209142807716313;1.5074822001841863;4.367393025875953;3.4736363182554304;3.2761575088774637;1.0154983051191602;-0.9741992095835335;2.0298443240495687;-1.1721531769219693;0
0.10120634734849886;-1.411202006906947;1.531012362623358;-0.6528651280113479;0.534251903004488;1.8984525050099632;1.8369829494263987;0.1022132981947494;-0.11360256030140518;0.7392654464328828;0.04953364682547054;1
-0.5237586088687549;0.36164757811116505;-0.9638249874746153;2.021850611659314;0.23939489355283666;-0.9565681564974461;-0.5296596594486861;0.3708265355254234;0.4159953777183669;-1.053205216923625;-1.3601049959600362;0
0.32846633142750054;-1.7543341846523886;1.1152061376070288;-0.6528651280113479;-0.20289062062463964;1.3077585750429128;0.46177170372871434;0.0484906507286146;0.4821951199708399;-0.8381087373208438;-0.9842013578839007;1
-0.4101286168292546;-0.7821263477069718;0.23161790944733013;-0.1384967165362209;0.04282355391840313;0.7170646450758627;0.8135699293723081;0.8006077152545614;1.3427917692529683;0.022277181090279895;-0.7022736293268004;0
-0.2396836287700031;-0.5533715625433444;-0.288139871823081;-0.8586124926013987;1.2222515917250072;-0.5627722031860793;-0.27380640443516335;-0.058954644203654996;-0.9741992095835335;1.8864466709810481;-0.8902254483648673;0
0.10120634734849886;-0.21023938479790336;-0.8078976530934922;-0.1384967165362209;0.14110922373562024;-0.661221191513921;0.6856433018655467;0.0484906507286146;-0.9741992095835335;-0.8381087373208438;-0.9842013578839007;0
-0.8078335889675067;-0.7249376514160648;-0.6519703187123687;-0.035623034241195346;0.1902520586442288;0.5201666684201793;-0.17786143380509237;0.0484906507286146;0.7469940889807261;-0.12112047197824086;-0.7022736293268004;1
-1.1487235650860093;-0.7821263477069718;-0.5480187624582865;-1.0643598571914499;-0.05546211589881398;-0.46432321485823763;-0.7215496007088281;-0.6499037663311974;0.1511964087084809;-0.6230122577180627;-1.0781772674029342;0
-0.4101286168292546;-0.6677489551251583;-0.13221253744195766;-0.6528651280113479;-0.05546211589881398;-1.1534661331531295;-1.105329483229112;-0.27384523406825384;-0.2460020448063482;-0.40791577811528235;-0.8902254483648673;0
-0.2396836287700031;-0.5533715625433444;-0.288139871823081;-0.8586124926013987;1.2222515917250072;-0.5627722031860793;-0.27380640443516335;-0.058954644203654996;-0.9741992095835335;1.8864466709810481;-0.8902254483648673;0
-0.6942035969280064;1.0479119336020473;-1.3796312124909442;-0.5499914457163226;-0.05546211589881398;-0.16897624987471258;-0.33776971818854407;0.2633812405931538;1.011793057990612;-0.6947110842523231;-0.9842013578839007;0
-0.29649862478975375;0.6761854077111531;-1.3796312124909442;-0.44711776342129705;0.04282355391840313;-0.7596701798417628;-0.9454211988456604;-0.16639993913598422;0.4159953777183669;-0.40791577811528235;-0.6082977198077653;1
-0.9214635810070075;0.8477514965838737;-1.0158007656016563;-0.035623034241195346;0.38682339827866236;0.1263707151088125;1.1653681550159019;-0.488735823932793;0.21739615096095385;-0.7664099107865834;-0.32636999125066496;0
-0.8078335889675067;0.9049401928747807;-1.3796312124909442;0.06725064805383019;1.1731087568163985;0.618615656748021;-0.27380640443516335;-0.058954644203654996;0.9455933157381391;-0.5513134311838032;0.143509556344504;1
-0.012423644691001457;0.7333741040020599;-0.7559218749664509;-0.1384967165362209;0.09196638882701169;-0.07052726154687088;2.156799518193302;-0.058954644203654996;-0.9741992095835335;0.09397600762454027;-0.6082977198077653;0
-1.773688521303263;-1.1824472217433197;-0.08023675931491651;-0.6528651280113479;1.0748230869991815;-0.26742523820255426;0.141955134961811;-0.5424584713989278;0.4159953777183669;-0.6947110842523231;-1.1721531769219693;0
-0.29649862478975375;0.6761854077111531;-1.3796312124909442;3.1534611169045936;0.23939489355283666;-1.0550171448252879;-0.8814578850922797;1.0154983051191602;0.54839486222331;-0.6947110842523231;-0.7962495388458338;1
